accountNo, accountType, issuerAccount, amount
00301003,2,00100043,1110000
00301004,2,00100044,1020000
00301005,2,00100045,1020000
00301006,2,00100046,1200000
00301007,2,00100047,1200000
00301008,2,00100048,1020000
00301009,2,00100049,1110000
00301010,2,00100050,1110000
00301011,2,00100051,1110000
00301012,2,00100052,1110000
00301013,2,00100053,1200000
00301014,2,00100054,750000
00301015,2,00100055,1200000
00301016,2,00100056,1200000
00301017,2,00100057,1200000
00301018,2,00100058,1110000
00301019,2,00100059,1200000
00301020,2,00100060,1200000
00301021,2,00100061,1020000
00301022,2,00100062,1110000
00301023,2,00100063,1200000
00301024,2,00100064,1200000
00301025,2,00100065,1020000
00301026,2,00100066,1110000
00301027,2,00100067,1200000
00301028,2,00100068,1200000
00301029,2,00100069,1110000
00301030,2,00100070,1200000
00301031,2,00100071,1110000
00301032,2,00100072,1020000
00301033,2,00100073,1110000
00301034,2,00100074,1200000
00301035,2,00100075,1200000
00301036,2,00100076,1200000
00301037,2,00100077,1110000
00301038,2,00100078,1110000
00301039,2,00100079,1200000
00301040,2,00100080,1200000
00301041,2,00100001,1200000
00301042,2,00100002,1110000
00301043,2,00100003,1200000
00301044,2,00100004,1020000
00301045,2,00100005,1110000
00301046,2,00100006,1200000
00301047,2,00100007,1110000
00301048,2,00100008,1110000
00301049,2,00100009,1110000
00301050,2,00100010,1020000
00301051,2,00100011,1110000
00301052,2,00100012,1200000
00301053,2,00100013,1200000
00301054,2,00100014,1020000
00301055,2,00100015,1110000
00301056,2,00100016,1020000
00301057,2,00100017,1110000
00301058,2,00100018,1110000
00301059,2,00100019,1200000
00301060,2,00100020,1110000
00301061,2,00100021,930000
00301062,2,00100022,1020000
00301063,2,00100023,1110000
00301064,2,00100024,1020000
00301065,2,00100025,1020000
00301066,2,00100026,1200000
00301067,2,00100027,1200000
00301068,2,00100028,1110000
00301069,2,00100029,1200000
00301070,2,00100030,1020000
00301071,2,00100031,1110000
00301072,2,00100032,1200000
00301073,2,00100033,930000
00301074,2,00100034,1110000
00301075,2,00100035,1110000
00301076,2,00100036,1200000
00301077,2,00100037,1110000
00301078,2,00100038,1110000
00301079,2,00100039,1110000
00301080,2,00100040,1110000
00301081,2,00100041,1110000
00301082,2,00100042,1110000
00301083,2,00100043,1200000
00301084,2,00100044,1110000
00301085,2,00100045,1110000
00301086,2,00100046,1110000
00301087,2,00100047,1020000
00301088,2,00100048,1110000
00301089,2,00100049,1020000
00301090,2,00100050,1200000
00301091,2,00100051,1110000
00301092,2,00100052,1200000
00301093,2,00100053,1020000
00301094,2,00100054,1110000
00301095,2,00100055,1200000
00301096,2,00100056,1020000
00301097,2,00100057,1110000
00301098,2,00100058,1020000
00301099,2,00100059,1110000
00301100,2,00100060,1200000
00301101,2,00100061,1110000
00301102,2,00100062,1110000
00301103,2,00100063,1200000
00301104,2,00100064,1110000
00301105,2,00100065,930000
00301106,2,00100066,930000
00301107,2,00100067,1020000
00301108,2,00100068,1200000
00301109,2,00100069,1110000
00301110,2,00100070,1200000
00301111,2,00100071,1200000
00301112,2,00100072,750000
00301113,2,00100073,1200000
00301114,2,00100074,1110000
00301115,2,00100075,1200000
00301116,2,00100076,1200000
00301117,2,00100077,1200000
00301118,2,00100078,1200000
00301119,2,00100079,1200000
00301120,2,00100080,1200000
00301121,2,00100001,1200000
00301122,2,00100002,1020000
00301123,2,00100003,1110000
00301124,2,00100004,1200000
00301125,2,00100005,1200000
00301126,2,00100006,1110000
00301127,2,00100007,1200000
00301128,2,00100008,1020000
00301129,2,00100009,1110000
00301130,2,00100010,1200000
00301131,2,00100011,1200000
00301132,2,00100012,1200000
00301133,2,00100013,1110000
00301134,2,00100014,1200000
00301135,2,00100015,930000
00301136,2,00100016,1200000
00301137,2,00100017,1110000
00301138,2,00100018,1200000
00301139,2,00100019,1110000
00301140,2,00100020,1110000
00301141,2,00100021,1020000
00301142,2,00100022,1020000
00301143,2,00100023,1110000
00301144,2,00100024,1200000
00301145,2,00100025,1200000
00301146,2,00100026,1110000
00301147,2,00100027,1020000
00301148,2,00100028,1200000
00301149,2,00100029,930000
00301150,2,00100030,1200000
00301151,2,00100031,1200000
00301152,2,00100032,1110000
00301153,2,00100033,1200000
00301154,2,00100034,1110000
00301155,2,00100035,1200000
00301156,2,00100036,1110000
00301157,2,00100037,1110000
00301158,2,00100038,930000
00301159,2,00100039,1200000
00301160,2,00100040,930000
00301161,2,00100041,1200000
00301162,2,00100042,1200000
00301163,2,00100043,1200000
00301164,2,00100044,1200000
00301165,2,00100045,1110000
00301166,2,00100046,1200000
00301167,2,00100047,1200000
00301168,2,00100048,1020000
00301169,2,00100049,1200000
00301170,2,00100050,1110000
00301171,2,00100051,840000
00301172,2,00100052,1020000
00301173,2,00100053,1200000
00301174,2,00100054,1110000
00301175,2,00100055,1110000
00301176,2,00100056,1110000
00301177,2,00100057,1200000
00301178,2,00100058,1020000
00301179,2,00100059,1110000
00301180,2,00100060,1110000
00301181,2,00100061,1110000
00301182,2,00100062,1020000
00301183,2,00100063,930000
00301184,2,00100064,1110000
00301185,2,00100065,1110000
00301186,2,00100066,1110000
00301187,2,00100067,930000
00301188,2,00100068,1200000
00301189,2,00100069,930000
00301190,2,00100070,1020000
00301191,2,00100071,1020000
00301192,2,00100072,1200000
00301193,2,00100073,1200000
00301194,2,00100074,1110000
00301195,2,00100075,1200000
00301196,2,00100076,1200000
00301197,2,00100077,1020000
00301198,2,00100078,1020000
00301199,2,00100079,1110000
00301200,2,00100080,1020000
00301201,2,00100001,1110000
00301202,2,00100002,1110000
00301203,2,00100003,1200000
00301204,2,00100004,1200000
00301205,2,00100005,1200000
00301206,2,00100006,1200000
00301207,2,00100007,1200000
00301208,2,00100008,1200000
00301209,2,00100009,1020000
00301210,2,00100010,1200000
00301211,2,00100011,1110000
00301212,2,00100012,1020000
00301213,2,00100013,1200000
00301214,2,00100014,1110000
00301215,2,00100015,1020000
00301216,2,00100016,1110000
00301217,2,00100017,1110000
00301218,2,00100018,1110000
00301219,2,00100019,1020000
00301220,2,00100020,1110000
00301221,2,00100021,840000
00301222,2,00100022,1200000
00301223,2,00100023,930000
00301224,2,00100024,1200000
00301225,2,00100025,1110000
00301226,2,00100026,1020000
00301227,2,00100027,1110000
00301228,2,00100028,1110000
00301229,2,00100029,1020000
00301230,2,00100030,1110000
00301231,2,00100031,1110000
00301232,2,00100032,1200000
00301233,2,00100033,1110000
00301234,2,00100034,1110000
00301235,2,00100035,1110000
00301236,2,00100036,1110000
00301237,2,00100037,1110000
00301238,2,00100038,1110000
00301239,2,00100039,1200000
00301240,2,00100040,1200000
00301241,2,00100041,1020000
00301242,2,00100042,1200000
00301243,2,00100043,1110000
00301244,2,00100044,1020000
00301245,2,00100045,1110000
00301246,2,00100046,1200000
00301247,2,00100047,1020000
00301248,2,00100048,1200000
00301249,2,00100049,1110000
00301250,2,00100050,1110000
00301251,2,00100051,840000
00301252,2,00100052,1020000
00301253,2,00100053,1200000
00301254,2,00100054,1200000
00301255,2,00100055,1200000
00301256,2,00100056,840000
00301257,2,00100057,1110000
00301258,2,00100058,1200000
00301259,2,00100059,1110000
00301260,2,00100060,1020000
00301261,2,00100061,1200000
00301262,2,00100062,930000
00301263,2,00100063,1110000
00301264,2,00100064,1110000
00301265,2,00100065,930000
00301266,2,00100066,1200000
00301267,2,00100067,1200000
00301268,2,00100068,1200000
00301269,2,00100069,1110000
00301270,2,00100070,1110000
00301271,2,00100071,1200000
00301272,2,00100072,1110000
00301273,2,00100073,1020000
00301274,2,00100074,1110000
00301275,2,00100075,1110000
00301276,2,00100076,1110000
00301277,2,00100077,1200000
00301278,2,00100078,1200000
00301279,2,00100079,1200000
00301280,2,00100080,1200000
00301281,2,00100001,930000
00301282,2,00100002,1200000
00301283,2,00100003,1020000
00301284,2,00100004,1200000
00301285,2,00100005,1110000
00301286,2,00100006,1200000
00301287,2,00100007,1020000
00301288,2,00100008,1200000
00301289,2,00100009,1020000
00301290,2,00100010,1200000
00301291,2,00100011,1200000
00301292,2,00100012,1110000
00301293,2,00100013,1110000
00301294,2,00100014,1200000
00301295,2,00100015,1020000
00301296,2,00100016,1200000
00301297,2,00100017,1110000
00301298,2,00100018,1110000
00301299,2,00100019,1110000
00301300,2,00100020,1020000
00301301,2,00100021,1200000
00301302,2,00100022,1020000
00301303,2,00100023,930000
00301304,2,00100024,1200000
00301305,2,00100025,1020000
00301306,2,00100026,840000
00301307,2,00100027,1110000
00301308,2,00100028,1110000
00301309,2,00100029,1020000
00301310,2,00100030,1020000
00301311,2,00100031,1200000
00301312,2,00100032,1110000
00301313,2,00100033,1200000
00301314,2,00100034,1110000
00301315,2,00100035,1200000
00301316,2,00100036,1020000
00301317,2,00100037,1110000
00301318,2,00100038,1110000
00301319,2,00100039,1200000
00301320,2,00100040,1200000
00301321,2,00100041,1200000
00301322,2,00100042,1020000
00301323,2,00100043,1200000
00301324,2,00100044,1110000
00301325,2,00100045,1200000
00301326,2,00100046,1110000
00301327,2,00100047,1200000
00301328,2,00100048,1200000
00301329,2,00100049,1110000
00301330,2,00100050,1200000
00301331,2,00100051,1200000
00301332,2,00100052,1200000
00301333,2,00100053,1110000
00301334,2,00100054,1020000
00301335,2,00100055,1110000
00301336,2,00100056,1110000
00301337,2,00100057,1200000
00301338,2,00100058,1200000
00301339,2,00100059,1110000
00301340,2,00100060,1110000
00301341,2,00100061,1200000
00301342,2,00100062,1110000
00301343,2,00100063,840000
00301344,2,00100064,1110000
00301345,2,00100065,1200000
00301346,2,00100066,1020000
00301347,2,00100067,1110000
00301348,2,00100068,1200000
00301349,2,00100069,1020000
00301350,2,00100070,1200000
00301351,2,00100071,1020000
00301352,2,00100072,1020000
00301353,2,00100073,1110000
00301354,2,00100074,1020000
00301355,2,00100075,930000
00301356,2,00100076,1110000
00301357,2,00100077,1200000
00301358,2,00100078,1110000
00301359,2,00100079,1110000
00301360,2,00100080,1020000
00301361,2,00100001,1110000
00301362,2,00100002,1200000
00301363,2,00100003,1110000
00301364,2,00100004,1200000
00301365,2,00100005,1110000
00301366,2,00100006,1020000
00301367,2,00100007,1200000
00301368,2,00100008,1020000
00301369,2,00100009,1110000
00301370,2,00100010,1020000
00301371,2,00100011,1200000
00301372,2,00100012,1200000
00301373,2,00100013,1110000
00301374,2,00100014,1020000
00301375,2,00100015,1200000
00301376,2,00100016,1110000
00301377,2,00100017,1110000
00301378,2,00100018,1200000
00301379,2,00100019,1200000
00301380,2,00100020,1200000
00301381,2,00100021,1110000
00301382,2,00100022,1020000
00301383,2,00100023,1110000
00301384,2,00100024,1200000
00301385,2,00100025,1110000
00301386,2,00100026,930000
00301387,2,00100027,1200000
00301388,2,00100028,1200000
00301389,2,00100029,1110000
00301390,2,00100030,1200000
00301391,2,00100031,1200000
00301392,2,00100032,1110000
00301393,2,00100033,1110000
00301394,2,00100034,1020000
00301395,2,00100035,1110000
00301396,2,00100036,1200000
00301397,2,00100037,1110000
00301398,2,00100038,930000
00301399,2,00100039,1110000
00301400,2,00100040,1110000
00301401,2,00100041,1110000
00301402,2,00100042,1020000
00301403,2,00100043,1020000
00301404,2,00100044,1110000
00301405,2,00100045,1110000
00301406,2,00100046,1200000
00301407,2,00100047,1020000
00301408,2,00100048,1110000
00301409,2,00100049,1200000
00301410,2,00100050,1020000
00301411,2,00100051,1110000
00301412,2,00100052,930000
00301413,2,00100053,1200000
00301414,2,00100054,1110000
00301415,2,00100055,1110000
00301416,2,00100056,1110000
00301417,2,00100057,1200000
00301418,2,00100058,1110000
00301419,2,00100059,930000
00301420,2,00100060,1110000
00301421,2,00100061,1020000
00301422,2,00100062,930000
00301423,2,00100063,1110000
00301424,2,00100064,1110000
00301425,2,00100065,1110000
00301426,2,00100066,1110000
00301427,2,00100067,1200000
00301428,2,00100068,1020000
00301429,2,00100069,1110000
00301430,2,00100070,1200000
00301431,2,00100071,1200000
00301432,2,00100072,1110000
00301433,2,00100073,1110000
00301434,2,00100074,1200000
00301435,2,00100075,1110000
00301436,2,00100076,1200000
00301437,2,00100077,1110000
00301438,2,00100078,1110000
00301439,2,00100079,1110000
00301440,2,00100080,1020000
00301441,2,00100001,1020000
00301442,2,00100002,1110000
00301443,2,00100003,1110000
00301444,2,00100004,1110000
00301445,2,00100005,1200000
00301446,2,00100006,1110000
00301447,2,00100007,1110000
00301448,2,00100008,1200000
00301449,2,00100009,1110000
00301450,2,00100010,1020000
00301451,2,00100011,1110000
00301452,2,00100012,1110000
00301453,2,00100013,1200000
00301454,2,00100014,1200000
00301455,2,00100015,1110000
00301456,2,00100016,1200000
00301457,2,00100017,1200000
00301458,2,00100018,1110000
00301459,2,00100019,1200000
00301460,2,00100020,1110000
00301461,2,00100021,1200000
00301462,2,00100022,1200000
00301463,2,00100023,1020000
00301464,2,00100024,1020000
00301465,2,00100025,930000
00301466,2,00100026,1200000
00301467,2,00100027,1020000
00301468,2,00100028,840000
00301469,2,00100029,1020000
00301470,2,00100030,1110000
00301471,2,00100031,1020000
00301472,2,00100032,1200000
00301473,2,00100033,1200000
00301474,2,00100034,1110000
00301475,2,00100035,1110000
00301476,2,00100036,1200000
00301477,2,00100037,1200000
00301478,2,00100038,1110000
00301479,2,00100039,1200000
00301480,2,00100040,1200000
00301481,2,00100041,1110000
00301482,2,00100042,1200000
00301483,2,00100043,1020000
00301484,2,00100044,1020000
00301485,2,00100045,750000
00301486,2,00100046,1020000
00301487,2,00100047,1020000
00301488,2,00100048,1110000
00301489,2,00100049,1110000
00301490,2,00100050,1020000
00301491,2,00100051,1200000
00301492,2,00100052,1200000
00301493,2,00100053,1110000
00301494,2,00100054,1110000
00301495,2,00100055,1020000
00301496,2,00100056,1110000
00301497,2,00100057,1200000
00301498,2,00100058,1110000
00301499,2,00100059,1110000
00301500,2,00100060,1020000
00301501,2,00100061,1020000
00301502,2,00100062,1020000
00301503,2,00100063,1200000
00301504,2,00100064,1020000
00301505,2,00100065,1200000
00301506,2,00100066,1110000
00301507,2,00100067,1200000
00301508,2,00100068,1110000
00301509,2,00100069,1200000
00301510,2,00100070,1110000
00301511,2,00100071,1020000
00301512,2,00100072,1200000
00301513,2,00100073,1110000
00301514,2,00100074,930000
00301515,2,00100075,1020000
00301516,2,00100076,1200000
00301517,2,00100077,1110000
00301518,2,00100078,1200000
00301519,2,00100079,930000
00301520,2,00100080,1200000
00301521,2,00100001,1020000
00301522,2,00100002,930000
00301523,2,00100003,1020000
00301524,2,00100004,1110000
00301525,2,00100005,1020000
00301526,2,00100006,1200000
00301527,2,00100007,1110000
00301528,2,00100008,930000
00301529,2,00100009,1020000
00301530,2,00100010,1020000
00301531,2,00100011,1110000
00301532,2,00100012,1200000
00301533,2,00100013,1200000
00301534,2,00100014,1020000
00301535,2,00100015,1200000
00301536,2,00100016,1110000
00301537,2,00100017,1200000
00301538,2,00100018,1200000
00301539,2,00100019,1110000
00301540,2,00100020,1200000
00301541,2,00100021,1110000
00301542,2,00100022,1110000
00301543,2,00100023,1110000
00301544,2,00100024,1020000
00301545,2,00100025,1200000
00301546,2,00100026,1020000
00301547,2,00100027,1110000
00301548,2,00100028,1110000
00301549,2,00100029,1020000
00301550,2,00100030,1200000
00301551,2,00100031,1200000
00301552,2,00100032,1110000
00301553,2,00100033,1200000
00301554,2,00100034,1110000
00301555,2,00100035,1200000
00301556,2,00100036,1200000
00301557,2,00100037,1020000
00301558,2,00100038,1110000
00301559,2,00100039,1110000
00301560,2,00100040,1200000
00301561,2,00100041,930000
00301562,2,00100042,1110000
00301563,2,00100043,1020000
00301564,2,00100044,1200000
00301565,2,00100045,1110000
00301566,2,00100046,1110000
00301567,2,00100047,1200000
00301568,2,00100048,1110000
00301569,2,00100049,1020000
00301570,2,00100050,1200000
00301571,2,00100051,1020000
00301572,2,00100052,1110000
00301573,2,00100053,1110000
00301574,2,00100054,1200000
00301575,2,00100055,1200000
00301576,2,00100056,1110000
00301577,2,00100057,1110000
00301578,2,00100058,1200000
00301579,2,00100059,1110000
00301580,2,00100060,1020000
00301581,2,00100061,1110000
00301582,2,00100062,1200000
00301583,2,00100063,930000
00301584,2,00100064,1200000
00301585,2,00100065,1020000
00301586,2,00100066,1110000
00301587,2,00100067,1110000
00301588,2,00100068,1020000
00301589,2,00100069,1200000
00301590,2,00100070,840000
00301591,2,00100071,1200000
00301592,2,00100072,1110000
00301593,2,00100073,1200000
00301594,2,00100074,1200000
00301595,2,00100075,1110000
00301596,2,00100076,1110000
00301597,2,00100077,1200000
00301598,2,00100078,1200000
00301599,2,00100079,1200000
00301600,2,00100080,1200000
00301601,2,00100001,1020000
00301602,2,00100002,930000
00301603,2,00100003,1110000
00301604,2,00100004,1110000
00301605,2,00100005,1200000
00301606,2,00100006,1020000
00301607,2,00100007,1200000
00301608,2,00100008,1200000
00301609,2,00100009,1200000
00301610,2,00100010,930000
